State,Rank,CMS Certification Number (CCN)*,Provider Name,Address,Phone,Type of Ownership,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Occupational Therapy Services,Offers Speech Pathology Services,Offers Medical Social Services,Offers Home Health Aide Services,Date Certified,HHCAHPS Survey Summary Star Rating,Star Rating for health team gave care in a professional way,Percent of patients who reported that their home health team gave care in a professional way,Star Rating for health team communicated well with them,Percent of patients who reported that their home health team communicated well with them,"Star Rating team discussed medicines, pain, and home safety","Percent of patients who reported that their home health team discussed medicines, pain, and home safety with them",Star Rating for how patients rated overall care from agency,Percent of patients who gave their home health agency a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest),"Percent of patients who reported YES, they would definitely recommend the home health agency to friends and family",Number of completed Surveys,Rank,Score,Offers,Total Score,Color Rating,Latitude,Longitude
GA,1300,117069,ENCOMPASS HEALTH HOME HEALTH,"333 B HEARD STREET, ELBERTON GA 30635",7062837395,Local,50,50,50,50,50,50,30103,4,5,92,4,88,4,87,4,88,83,367,1300,858,300,1158,Top,34.1075673,-82.8602343
GA,1301,117306,ENCOMPASS HEALTH HOME HEALTH,"7290 NORTH LAKE DRIVE, SUITE 508, COLUMBUS GA 31909",7063276159,Local,50,50,50,50,50,50,28946,4,4,90,5,90,4,87,4,86,85,356,1301,858,300,1158,Top,32.5501833,-84.9509282
GA,1302,117309,"CARESOUTH, AN AFFILIATE OF CRISP REG HOSPITAL","906  5TH STREET,  NORTH, SUITE F, CORDELE GA 31015",2292714690,Hospital Based Program,50,50,50,50,50,50,29037,4,4,92,5,89,5,91,3,83,83,147,1302,858,300,1158,Top,31.977913,-83.778966
IL,1303,147211,DIMENSIONS HOME HEALTH CARE LLC,"220 SOUTH GREENLEAF AVE, SUITE C, GURNEE IL 60031",7635375700,Local,50,50,50,50,50,50,30132,4,5,92,5,90,2,78,5,95,83,77,1303,858,300,1158,Top,42.3577743,-87.9033857
IN,1304,157124,FRANCISCAN HOME CARE,"1415 SALEM ST STE 202 W, LAFAYETTE IN 47904",7654495046,Hospital Based Program,50,50,50,50,50,50,30925,4,5,91,4,87,4,85,4,90,85,281,1304,858,300,1158,Top,40.4252726,-86.8816569
IN,1305,157598,ANGELS OF MERCY HOMECARE,"522 FRANKLIN STREET, COLUMBUS IN 47201",8123750076,Local,50,50,50,50,50,50,39412,4,5,91,4,87,5,88,3,86,86,85,1305,858,300,1158,Top,39.2040797,-85.920053
KY,1306,187095,KINDRED AT HOME,"1300 E NEW CIRCLE ROAD, SUITE 180, LEXINGTON KY 40505",8592524206,Local,50,50,50,50,50,50,30915,4,5,92,4,86,4,87,4,88,85,349,1306,858,300,1158,Top,38.0288083,-84.4534472
KY,1307,187142,PERSONAL TOUCH HOME CARE OF KY,"20 NORTH GRAND AVENUE, FORT THOMAS KY 41075",8594410200,Local,50,50,50,50,50,50,32153,4,5,92,5,89,3,83,4,88,86,348,1307,858,300,1158,Top,39.0767886,-84.4625473
MI,1308,237015,MIDMICHIGAN HOME CARE,"3007 NORTH SAGINAW ROAD, MIDLAND MI 48640",9896331400,Local,50,50,50,50,50,50,24289,4,4,90,5,90,4,85,4,89,84,342,1308,858,300,1158,Top,43.6404644,-84.2629115
MN,1309,247196,L B HOME CARE,"805 EAST CHANNING, FERGUS FALLS MN 56537",2189981400,Local,50,50,50,50,50,50,31176,4,5,90,4,86,5,89,3,89,84,99,1309,858,300,1158,Top,46.2745656,-96.0605209
MS,1310,257082,MISSISSIPPI HOMECARE OF JACKSON,"1200 NORTH STATE STREET, SUITE 200, JACKSON MS 39202",6013525063,Local,50,50,50,50,50,50,25286,4,4,91,5,89,4,86,4,88,84,1499,1310,858,300,1158,Top,32.3144359,-90.1778142
NC,1311,347041,FIRST HEALTH HOME CARE - RICHMOND,"925 SOUTH LONG DRIVE, ROCKINGHAM NC 28379",9109975800,Local,50,50,50,0,50,50,26505,5,5,93,5,91,4,85,4,90,89,203,1311,908,250,1158,Top,34.92888,-79.750125
NC,1312,347246,LIBERTY HOME CARE,"1700 COUNTRY CLUB ROAD, JACKSONVILLE NC 28546",9108153122,Official Health Agency,50,50,50,50,50,50,40485,4,5,93,5,91,3,83,4,91,80,158,1312,858,300,1158,Top,34.7679911,-77.378805
NC,1313,347300,GENTIVA HEALTH SERVICES,"915 TATE BLVD SE, HICKORY NC 28602",8283226131,Official Health Agency,50,50,50,50,50,50,35215,4,5,93,5,89,3,84,4,89,83,369,1313,858,300,1158,Top,35.7313612,-81.3187101
OH,1314,368269,ST MARY'S HOME HEALTH SERVICE,"168 COUNTY ROAD 775, SUITE B, PROCTORVILLE OH 45669",7408867505,Local,50,50,50,50,50,50,40095,4,5,91,5,89,2,79,5,91,88,230,1314,858,300,1158,Top,38.4403154,-82.3764346
OK,1315,377418,GREAT PLAINS HOME CARE,"1801 W 3RD STREET, ELK CITY OK 73644",5802255656,Hospital Based Program,50,50,50,0,0,50,34550,5,5,94,5,95,5,97,5,91,81,49,1315,958,200,1158,Top,35.4142324,-99.4251462
PA,1316,397302,TRI COUNTY HOME HEALTH,"13 ARMAND HAMMER BLVD SUITE 201, POTTSTOWN PA 19464",8552370195,Local,50,50,50,50,50,50,34871,4,5,91,5,90,4,87,3,86,84,354,1316,858,300,1158,Top,40.2427915,-75.6143528
PA,1317,397736,INTERIM HEALTHCARE OF ERIE,"2206 W 15TH STREET, ERIE PA 16505",8148368836,Local,50,50,50,50,50,50,36797,4,4,91,4,87,5,88,4,88,84,278,1317,858,300,1158,Top,42.102534,-80.129772
SC,1318,427005,AMEDISYS HOME HEALTH OF CHARLESTON,"2675 LAKE PARK DRIVE, NORTH CHARLESTON SC 29406",8435531263,Local,50,50,50,50,50,50,28145,4,5,92,4,87,4,87,4,88,84,357,1318,858,300,1158,Top,32.979422,-80.0651483
TN,1319,447404,INTERIM HEALTH CARE OF EAST TENNESSEE,"2482 BRIGHTS PIKE, MORRISTOWN TN 37814",4235878771,Official Health Agency,50,50,50,50,50,50,30839,4,5,92,5,91,2,80,5,92,83,255,1319,858,300,1158,Top,36.2482584,-83.2726144
TX,1320,453145,SIENNA HOME HEALTH CARE,"14011 PARK DRIVE SUITE #218, TOMBALL TX 77377",2815160255,Local,50,50,50,50,50,50,38219,4,5,94,3,83,5,88,4,88,85,70,1320,858,300,1158,Top,30.0862346,-95.6331034
TX,1321,677586,UT HEALTH EAST TEXAS HOME HEALTH SERVICES,"909 EAST TYLER SUITE 117, ATHENS TX 75751",9036758882,Local,50,50,50,50,50,50,34030,4,4,90,5,88,4,86,4,90,84,298,1321,858,300,1158,Top,32.206327,-95.839546
TX,1322,679022,ENCOMPASS HOME HEALTH OF LUBBOCK,"4225 85TH STREET, LUBBOCK TX 79423",8067943555,Local,50,50,50,50,50,50,36931,4,4,90,5,88,4,85,4,90,85,180,1322,858,300,1158,Top,33.5158013,-101.9026733
TX,1323,679623,APPROVED HOME HEALTH CARE,"200 SILKEN CROSSING SUITE 202, MIDLOTHIAN TX 76065",9727232933,Local,50,50,50,50,50,50,39185,4,5,91,5,90,4,87,3,83,87,41,1323,858,300,1158,Top,32.4760958,-96.983123
TX,1324,747414,ABSOLUTE KHEIR SERVICES INC,"1701 23RD ST, GALVESTON TX 77550",2815570890,Local,50,50,50,50,50,50,40378,4,4,90,5,90,4,85,4,88,85,60,1324,858,300,1158,Top,29.2937125,-94.7899353
WV,1325,517048,KINDRED AT HOME,"100 KANAWHA BOULEVARD  WEST, CHARLESTON WV 25302",3043469667,Visiting Nurse Association,50,50,50,50,50,50,30851,4,5,92,5,88,3,82,4,89,87,366,1325,858,300,1158,Top,38.357236,-81.646987
WV,1326,517810,STONERISE AT HOME,"5000 GREENBAG ROAD, MOUNTAINEER MALL, SUITE F8, MORGANTOWN WV 26501",3045985151,Local,50,50,50,50,50,50,32690,4,5,92,5,88,3,84,4,89,85,141,1326,858,300,1158,Top,39.6055196,-79.960828
AL,1327,17053,ENCOMPASS HEALTH HOME HEALTH,"205 GRACELAND DRIVE, SUITE 3, DOTHAN AL 36305",3347935758,Local,50,50,50,50,50,50,30914,4,4,90,5,89,4,86,4,88,84,336,1327,857,300,1157,Top,31.2330586,-85.4531503
AR,1328,47108,AMEDISYS HOME HEALTH OF MOUNTAIN VIEW,"609 SYLAMORE AVENUE, MOUNTAIN VIEW AR 72560",8776832993,Local,50,50,50,50,50,50,32709,4,5,90,5,90,3,82,4,88,87,242,1328,857,300,1157,Top,35.8739208,-92.102401
AZ,1329,37297,RIVER VALLEY HOME HEALTH,"1317 SOUTH JOSHUA AVENUE, SUITE Q, PARKER AZ 85344",9286690010,Local,50,50,50,50,50,50,40738,4,4,88,4,86,5,91,4,83,89,40,1329,857,300,1157,Top,34.1463054,-114.2876206
CA,1330,57200,TAHOE FOREST HHS,"10875 PIONEER TRAIL, TRUCKEE CA 96161",5305823244,Hospital Based Program,50,50,50,50,50,50,28307,4,5,96,5,88,3,83,4,89,81,41,1330,857,300,1157,Top,39.3344754,-120.1817413
FL,1331,109712,ALL HEALTH CARE SERVICES INC,"6801 LAKE WORTH RD STE 219, GREENACRES FL 33467",5614870553,Local,50,50,50,50,50,50,40780,4,5,93,5,91,3,84,4,89,80,48,1331,857,300,1157,Top,26.6188175,-80.1522347
GA,1332,117033,KINDRED AT HOME,"1525 FAIR ROAD, SUITE 106, STATESBORO GA 30458",9124861900,Local,50,50,50,50,50,50,28460,4,4,91,5,89,4,85,4,88,84,371,1332,857,300,1157,Top,32.4109076,-81.7666536
GA,1333,117075,AMEDISYS HOME HEALTH,"201 MAPLE DRIVE, VIDALIA GA 30474",9125388000,Visiting Nurse Association,50,50,50,50,50,50,30317,4,5,91,4,87,5,88,3,86,85,416,1333,857,300,1157,Top,32.2090859,-82.3902303
GA,1334,117102,"WELLSTAR HOME HEALTH, LLC","805 SANDY PLAINS ROAD, MARIETTA GA 30066",7707921616,Local,50,50,50,50,50,50,33653,4,4,91,5,88,4,86,4,90,82,686,1334,857,300,1157,Top,33.9971126,-84.5266424
ID,1335,137130,ADVANCED HOME CARE OF COEUR D'ALENE,"1578 W RIVERSTONE DR, COEUR D'ALENE ID 83814",2087690500,Local,50,50,50,50,50,50,43082,4,5,91,5,91,3,84,4,82,89,78,1335,857,300,1157,Top,47.694296,-116.809257
IL,1336,147774,"COMMUNITY HOMECARE, INC","107 EAST JEFFERSON, SULLIVAN IL 61951",2177282320,Visiting Nurse Association,50,50,50,50,50,0,38156,5,5,91,5,90,4,85,4,91,90,107,1336,907,250,1157,Top,39.5984328,-88.6060751
MO,1337,267612,PREMIERE HOME HEALTH,"22 PORTWEST COURT, SAINT CHARLES MO 63303",6369160022,Local,50,50,50,50,50,50,39519,4,5,92,5,88,3,83,4,89,85,326,1337,857,300,1157,Top,38.7563633,-90.5368601
NC,1338,347007,HOME HEALTH OF RANDOLPH HOSPITAL,"127 MACARTHUR STREET, ASHEBORO NC 27203",3366298896,Hospital Based Program,50,50,50,50,50,50,24346,4,4,91,5,88,4,87,4,87,84,310,1338,857,300,1157,Top,35.7105288,-79.8136091
NC,1339,347104,HOME HEALTH AND HOSPICE CARE,"2402 WAYNE MEMORIAL DRIVE, GOLDSBORO NC 27534",9197351387,Local,50,50,50,50,50,50,29791,4,4,90,5,89,5,89,3,85,84,291,1339,857,300,1157,Top,35.3985571,-77.9595434
NM,1340,327027,SOCORRO GENERAL HOSPITAL HOME HEALTH CARE,"1202 HIGHWAY 60 BLDG E, SOCORRO NM 87801",5758358343,Hospital Based Program,50,50,0,50,50,50,30298,5,5,94,5,92,3,81,5,91,89,61,1340,907,250,1157,Top,34.0377197,-106.9118791
NY,1341,337284,"OSWEGO HEALTH HOME CARE, LLC","113 SCHUYLER STREET,  SUITE 3, FULTON NY 13069",3155981544,Hospital Based Program,50,50,50,50,50,50,33347,4,5,91,4,87,4,87,4,90,82,381,1341,857,300,1157,Top,43.3226723,-76.4237871
OH,1342,367240,CMH HOME HEALTH CARE,"2241 ROMBACH AVENUE, WILMINGTON OH 45177",9373829380,Local,50,50,50,50,50,50,30663,4,5,92,5,92,3,81,4,90,82,168,1342,857,300,1157,Top,39.4524455,-83.791643
OH,1343,367755,PHYSICIANS CHOICE INC,"5130 PRINCETON GLENDALE ROAD, HAMILTON OH 45011",5138441608,Local,50,50,50,50,0,50,35675,5,5,93,5,90,4,86,4,89,89,141,1343,907,250,1157,Top,39.4268329,-84.4471201
OK,1344,377471,"BARNES HOME HEALTH CARE, INC","10820 E 45TH ST, STE 301, TULSA OK 74146",9186100089,Local,50,50,50,50,50,50,34829,4,4,88,5,93,4,86,4,87,83,51,1344,857,300,1157,Top,36.0985858,-95.856605
TX,1345,459457,ENCOMPASS HOME HEALTH OF EAST TEXAS,"100 E FERGUSON ST SUITE 102, TYLER TX 75702",9035264663,Local,50,50,50,50,50,50,36287,4,4,90,5,89,5,88,3,86,84,415,1345,857,300,1157,Top,32.3521838,-95.3002043
TX,1346,677112,ACCOLADE HOME CARE,"1319 MARCH RD, BLD 4, SAN ANTONIO TX 78214",2109288194,Local,50,50,50,50,50,50,32038,4,5,91,4,87,5,90,3,85,84,54,1346,857,300,1157,Top,29.3478521,-98.4761779
TX,1347,677153,GUARDIAN HEALTHCARE,"1411 MEMORIAL DRIVE, SUITE A, BRYAN TX 77802",9797747770,Local,50,50,50,50,50,50,32358,4,5,91,4,87,4,87,4,87,85,395,1347,857,300,1157,Top,30.6555751,-96.3448135
TX,1348,677247,"ADVANCED HH, LLC","1064 E IRELAND ST, SEGUIN TX 78155",8303796171,Local,50,50,50,50,0,50,32947,5,5,92,5,89,4,87,4,91,88,336,1348,907,250,1157,Top,29.5730227,-97.9505817
VA,1349,497005,"SHELTERING ARMS HOME HEALTHCARE, LLC","620 MOOREFIELD PARK DRIVE SUITE 100, RICHMOND VA 23236",8042494615,Local,50,50,50,50,50,50,24327,4,5,90,5,88,3,82,4,89,88,125,1349,857,300,1157,Top,37.500031,-77.5801656
VA,1350,497068,NORTON COMMUNITY HOSPITAL HOME HEALTH,"96 15TH STREET NW SUITE 104A, NORTON VA 24273",2769739481,Hospital Based Program,50,50,50,50,50,50,31540,4,5,93,5,91,3,84,4,88,81,110,1350,857,300,1157,Top,36.931836,-82.643039
VA,1351,497566,AMEDISYS HOME HEALTH CARE,"16009 PORTERFIELD HIGHWAY, ABINGDON VA 24210",2766192532,Local,50,50,50,50,50,50,36880,4,5,91,5,89,4,86,3,88,83,320,1351,857,300,1157,Top,36.720688,-82.011519
WV,1352,517054,AMEDISYS HOME HEALTH OF WEST VIRGINIA,"108 SUNSET DRIVE, BECKLEY WV 25801",3042532273,Local,50,50,50,50,50,50,31154,4,5,91,4,88,4,87,4,88,83,293,1352,857,300,1157,Top,37.7897628,-81.2044408
AL,1353,17089,CULLMAN REGIONAL MEDICAL CENTER HOME CARE SERVICES,"1912 AL HIGHWAY 157, CULLMAN AL 35058",2567372831,Hospital Based Program,50,50,50,0,50,50,33766,5,5,93,5,91,4,85,4,87,90,150,1353,906,250,1156,Top,34.2010863,-86.8057409
AR,1354,47175,COMMUNITY HOME HEALTH,"2315 HWY 62/412, HIGHLAND AR 72542",8708562671,Local,50,50,50,50,0,50,39038,5,5,92,5,90,4,85,4,90,89,161,1354,906,250,1156,Top,36.2677856,-91.5150179
AR,1355,47339,ELITE HOME HEALTH,"2910 JENNY LIND ROAD, SUITE 9A, FORT SMITH AR 72901",4794947273,Local,50,50,50,50,50,50,33900,4,4,89,5,88,4,87,4,87,85,378,1355,856,300,1156,Top,35.3561197,-94.4134265
AZ,1356,37037,KINDRED AT HOME,"16620 NORTH 40TH STREET, SUITE D4, PHOENIX AZ 85032",6029920709,Local,50,50,50,50,50,50,30396,4,5,90,5,90,3,84,4,88,84,420,1356,856,300,1156,Top,33.6378062,-111.9980544
CA,1357,58458,MEDIA HOME HEALTH,"225 E BROADWAY SUITE 111, GLENDALE CA 91205",8669993840,Local,50,50,50,50,50,50,39501,4,3,79,4,84,5,88,5,95,90,109,1357,856,300,1156,Top,34.1466389,-118.2531191
CA,1358,557561,ADVENTIST HEALTH HOME CARE SERVICES,"20100 CEDAR ROAD NORTH, SONORA CA 95370",2095365700,Hospital Based Program,50,50,50,50,50,50,34866,4,5,90,4,87,4,85,4,87,87,283,1358,856,300,1156,Top,37.987209,-120.366749
CO,1359,67474,SUNRISE HOME HEALTH CARE LLC,"3033 S PARKER RD STE 506, AURORA CO 80014",3038731000,Local,50,50,50,50,50,50,39744,4,5,92,5,88,3,83,4,87,86,45,1359,856,300,1156,Top,39.6611869,-104.860375
CT,1360,77143,HOME CARE PLUS INC,"309 SEASIDE AVE, MILFORD CT 6460",2038748414,Local,50,50,50,50,50,50,30111,4,5,91,5,88,3,84,4,88,85,248,1360,856,300,1156,Top,41.2172135,-73.0640243
FL,1361,107723,WELL DONE HOME CARE INC,"10250 NORMANDY BLVD STE 502, JACKSONVILLE FL 32221",9046934516,Official Health Agency,50,50,50,50,50,50,37504,4,4,90,5,87,4,86,4,89,84,87,1361,856,300,1156,Top,30.2755003,-81.829313
GA,1362,117136,KINDRED AT HOME,"2080 RONALD REAGAN BLVD, SUITE 500, CUMMING GA 30041",7707811999,Local,50,50,50,50,50,50,37790,4,4,90,5,88,4,86,4,87,85,344,1362,856,300,1156,Top,34.1611048,-84.1538186
GA,1363,117318,GEORGIA HOME HEALTH,"1000 BROOKSTONE CENTRE PARKWAY SUITE 2, COLUMBUS GA 31904",7063247498,Local,50,50,50,50,50,50,37280,4,4,91,5,91,4,87,4,86,81,280,1363,856,300,1156,Top,32.535922,-84.976361
HI,1364,127309,BAYADA HOME HEALTH CARE,"2200 MAIN STREET, SUITE 660, WAILUKU HI 96793",8086675440,Local,50,50,50,50,50,50,41445,4,5,91,4,86,5,90,3,85,84,223,1364,856,300,1156,Top,20.8875407,-156.5052291
IA,1365,167409,NEW CHOICES,"2415 18TH STREET, SUITE 106, BETTENDORF IA 52722",5633555502,Local,50,50,50,50,0,50,39797,5,4,92,4,85,5,91,5,98,80,44,1365,906,250,1156,Top,41.5480809,-90.5047789
IL,1366,147411,CARDIO CARE INC.,"5917 NORTH LINCOLN AVENUE, CHICAGO IL 60659",7739898117,Local,50,50,50,50,50,50,31072,4,5,91,5,92,4,86,3,82,85,50,1366,856,300,1156,Top,41.98884,-87.7041144
IN,1367,157004,DEACONESS VNA,"610 E WALNUT ST  PO BOX 3487, EVANSVILLE IN 47734",8124253561,Visiting Nurse Association,50,50,50,50,50,50,24289,4,4,89,5,88,4,86,4,88,85,342,1367,856,300,1156,Top,37.9740068,-87.5557922
IN,1368,157059,ST VINCENT HOME HEALTH - ANDERSON,"2015 JACKSON ST, ANDERSON IN 46016",7652032616,Local,50,50,50,50,50,50,28887,4,5,92,4,87,4,87,4,87,83,312,1368,856,300,1156,Top,40.0955305,-85.6812084
IN,1369,157172,FAMILY HOME CARE,"108 SOUTH JEFFERSON STREET, BERNE IN 46711",2605898598,Local,50,50,50,50,50,50,31446,4,5,89,5,90,4,87,3,88,82,115,1369,856,300,1156,Top,40.6576281,-84.9500801
KY,1370,187062,T. J. SAMSON COMM HOSP HOME CARE PROGRAM,"1301 NORTH RACE STREET, GLASGOW KY 42141",2706514430,Hospital Based Program,50,50,50,50,50,50,27570,4,5,90,5,88,4,87,3,86,85,196,1370,856,300,1156,Top,37.0111774,-85.9051066
KY,1371,187110,INTREPID USA HEALTHCARE SERVICES,"201 KLUTEY PARK PLAZA, HENDERSON KY 42420",2708274842,Official Health Agency,50,50,50,50,50,50,31181,4,4,90,5,88,4,85,4,89,84,272,1371,856,300,1156,Top,37.833197,-87.5712143
MA,1372,227219,GENTIVA HEALTH SERVICES,"279 DALTON AVENUE, SUITE B, PITTSFIELD MA 1201",4134433525,Visiting Nurse Association,50,50,50,50,50,50,30376,4,4,90,5,89,5,88,3,86,83,287,1372,856,300,1156,Top,42.4605727,-73.2218429
ME,1373,207073,AMEDISYS HOME HEALTH,"34 ATLANTIC PLACE, SO PORTLAND ME 4106",2077727520,Visiting Nurse Association,50,50,50,50,50,50,39956,4,5,92,4,87,4,86,4,86,85,232,1373,856,300,1156,Top,43.6370657,-70.3282352
MI,1374,239184,AT HOME REHAB,"5077 CORPORATE EXCHANGE BLVD SE, SUITE 350, GRAND RAPIDS MI 49512",8008809715,Local,50,50,50,50,50,50,40751,4,4,89,4,86,5,88,4,90,83,79,1374,856,300,1156,Top,42.8642399,-85.5391089
MO,1375,267216,STE GENEVIEVE CO MEMORIAL HOSP HOME HEALTH AGENCY,"PO BOX 468, SAINTE GENEVIEVE MO 63670",5738837724,Hospital Based Program,50,50,50,50,50,0,30945,5,5,92,5,90,5,91,3,90,83,83,1375,906,250,1156,Top,37.9786618,-90.0475582
NC,1376,347211,"BAYADA HOME HEALTH CARE, INC","1500 PINECROFT ROAD, SUITE 119, GREENSBORO NC 27407",3368848869,Official Health Agency,50,50,50,50,50,50,34850,4,4,90,4,87,5,88,4,91,80,271,1376,856,300,1156,Top,36.0491459,-79.8446452
NE,1377,287126,HOME NURSING WITH HEART,"7602 PARK DRIVE, OMAHA NE 68127",4026144622,Local,50,50,50,50,50,50,38519,4,4,90,5,88,4,87,4,88,83,315,1377,856,300,1156,Top,41.2009408,-96.0300279
NM,1378,327189,STAR CARE HOME HEALTH,"1000 NORTH DALMONT ST, HOBBS NM 88240",5753937007,Local,50,50,50,50,50,50,38309,4,4,90,5,89,5,88,3,84,85,76,1378,856,300,1156,Top,32.7104444,-103.1347954
NV,1379,297022,KINDRED AT HOME,"5425 LOUIE LANE STE B, GALENA NV 89511",7758581900,Official Health Agency,50,50,50,50,50,50,31345,4,4,90,5,89,4,86,4,88,83,473,1379,856,300,1156,Top,39.4716015,-119.7707241
NV,1380,297198,ADVANCED HOME CARE,"10561 JEFFREYS STREET STE 105, HENDERSON NV 89052",7029676160,Local,50,50,50,50,50,50,41200,4,5,91,5,90,3,83,4,87,85,308,1380,856,300,1156,Top,35.9993146,-115.1198964
NY,1381,337400,PECONIC BAY HOMEHEALTH SERVICES,"1300 ROANOKE AVENUE, RIVERHEAD NY 11901",6315486432,Hospital Based Program,50,50,50,50,50,50,34653,4,4,91,5,88,4,85,4,89,83,510,1381,856,300,1156,Top,40.933763,-72.673831
OH,1382,368014,"ABBOTT HOME CARE, INC","209 MARION PIKE, COAL GROVE OH 45638",7405349908,Local,50,50,50,50,50,50,37697,4,5,92,4,87,3,82,5,93,82,113,1382,856,300,1156,Top,38.5013061,-82.6487817
OR,1383,387033,MERCY MEDICAL CENTER HOME HEALTH AGENCY,"2675 NW EDENBOWER BLVD, ROSEBURG OR 97471",5416772384,Hospital Based Program,50,50,50,50,50,50,27498,4,5,91,4,87,4,86,4,91,81,151,1383,856,300,1156,Top,43.2416227,-123.3609791
OR,1384,387062,TUALITY HOME HEALTH,"1809 MAPLE STREET, FOREST GROVE OR 97116",5033572737,Hospital Based Program,50,50,50,50,50,50,30417,4,5,91,4,87,4,87,4,84,87,161,1384,856,300,1156,Top,45.5170265,-123.090528
PA,1385,397455,LEHIGH VALLEY HOME CARE HAZLETON,"766 EAST BROAD ST, HAZLETON PA 18201",5705014949,Hospital Based Program,50,50,50,50,50,50,31768,4,5,91,5,91,3,84,4,88,82,235,1385,856,300,1156,Top,40.9497036,-75.9623281
PA,1386,398048,LIFESPRING HOME CARE OF PITTSBURGH,"300 CEDAR BOULEVARD, SUITE 206, PITTSBURGH PA 15228",4125158840,Visiting Nurse Association,50,50,50,50,50,50,39036,4,4,88,5,90,5,89,3,84,85,45,1386,856,300,1156,Top,40.3803409,-80.0528538
PA,1387,398225,"ADVANTAGE HOME HEALTH SERVICES, EAST, LLC","1502 ROUTE 61 HIGHWAY, POTTSVILLE PA 17901",5706686300,Local,50,50,50,50,50,50,41919,4,5,92,5,91,3,83,4,88,82,253,1387,856,300,1156,Top,40.6436979,-76.1850452
RI,1388,417006,VNA OF CARE NEW ENGLAND,"51 HEALTH LANE, WARWICK RI 2886",4017376050,Visiting Nurse Association,50,50,50,50,50,50,26024,4,4,90,5,88,4,86,4,87,85,534,1388,856,300,1156,Top,41.7076945,-71.478609
TN,1389,447114,NHC HOMECARE MURFREESBORO,"1923 MEMORIAL BLVD, SUITE A, MURFREESBORO TN 37129",6158962300,Local,50,50,50,50,50,50,27960,4,4,90,5,90,4,85,4,87,84,328,1389,856,300,1156,Top,35.8778191,-86.3846554
TX,1390,457497,NTMC HOME HEALTH,"1615 HOSPITAL BLVD SUITE B, GAINESVILLE TX 76240",9406682094,Local,50,50,50,50,50,0,30502,5,5,93,5,91,4,85,4,89,88,102,1390,906,250,1156,Top,33.6421774,-97.1626727
TX,1391,457528,NURSES UNLIMITED INC,"3800 E 42ND SUITE 203, ODESSA TX 79762",4325501700,Local,50,50,50,50,50,50,30588,4,4,90,5,88,4,87,4,87,84,158,1391,856,300,1156,Top,31.8887089,-102.3506298
TX,1392,747535,CAREPLUS HEALTH SERVICES INC,"2340 E TRINITY MILLS ROAD, SUITE 230, CARROLLTON TX 75006",2142341612,Local,50,50,50,50,50,50,40577,4,4,90,4,88,5,90,4,88,80,48,1392,856,300,1156,Top,32.9845794,-96.8736653
VA,1393,497278,CENTRA HEALTH HOME HEALTH SERVICES,"1204 FENWICK DRIVE, LYNCHBURG VA 24503",4342004111,Hospital Based Program,50,50,50,50,50,50,30588,4,4,90,4,87,5,88,4,88,83,932,1393,856,300,1156,Top,37.3684187,-79.197086
VA,1394,497288,"ADVANCED HOME CARE, INC","165 PLAZA ROAD, SUITE 20, WISE VA 24293",2766796269,Local,50,50,50,50,50,50,30784,4,5,91,4,89,4,85,4,89,82,279,1394,856,300,1156,Top,36.9721351,-82.5968375
WV,1395,517115,AMEDISYS HOME HEALTH OF WEST VIRGINIA,"2345 CHESTERFIELD AVENUE, SUITE 201, CHARLESTON WV 25304",3043432047,Local,50,50,50,50,50,50,35502,4,4,89,5,89,4,86,4,89,83,336,1395,856,300,1156,Top,38.3305401,-81.6146735
AL,1396,17024,SOUTHEAST ALABAMA HOMECARE,"1435 ROSS CLARK CIRCLE, SUITE 2, DOTHAN AL 36301",3347940591,Local,50,50,50,50,50,50,28642,4,4,90,4,87,5,89,4,87,82,429,1396,855,300,1155,Top,31.2008218,-85.3674345
AL,1397,17158,AMEDISYS HOME HEALTH OF FORT PAYNE,"501 GREENHILL BLVD SUITE 150, FORT PAYNE AL 35967",2568448303,Local,50,50,50,50,50,50,38909,4,4,90,5,88,4,87,4,86,84,228,1397,855,300,1155,Top,34.4702719,-85.701623
AR,1398,47097,BAPTIST HEALTH HOME HEALTH - HEBER SPRINGS,"1709 WEST MAIN, HEBER SPRINGS AR 72543",5012060025,Hospital Based Program,50,50,50,50,50,50,32014,4,5,90,5,90,4,86,3,88,81,145,1398,855,300,1155,Top,35.4921787,-92.0481975
AR,1399,47151,ELITE HOME HEALTH,"835 CENTRAL AVENUE, SUITE 301, HOT SPRINGS AR 71901",5016270540,Local,50,50,50,50,50,50,34313,4,4,90,5,89,4,87,4,87,82,558,1399,855,300,1155,Top,34.5082694,-93.0542028
AZ,1400,37030,"BAYADA HOME HEALTH CARE, INC.","2971 WILLOW CREEK ROAD, BUILDING 1, SUITE A, PRESCOTT AZ 86301",9287595900,Local,50,50,50,50,50,50,30314,4,5,92,5,90,3,81,4,87,85,248,1400,855,300,1155,Top,34.5933329,-112.4690525
CA,1401,59676,"DEISTIC HOME HEALTH CARE, INC","327 ARDEN AVE SUITE 201, GLENDALE CA 91203",8166491475,Local,50,50,50,50,50,50,42224,4,4,88,4,86,5,94,4,83,84,41,1401,855,300,1155,Top,34.158687,-118.2594689
